,Web ID,Region of Incident,Reported Date,Reported Year,Reported Month,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,Location Description,Information Source,Migration Route,UNSD Geographical Grouping,Source Quality,Latitude,Longitude
3349,43464,US-Mexico Border,30-Sep-16,2016,Sep,1.0,,1,,1.0,,,Unknown (skeletal remains),Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.965203600000, -113.011894500000
3350,44525,North Africa,30-Sep-16,2016,Sep,1.0,,1,,,,,Sickness and lack of access to medicines,"Tripoli, Libya",MHub,,Northern Africa,2,32.887209400000, 13.191338300000
3351,44527,North Africa,30-Sep-16,2016,Sep,5.0,,5,,,,,Vehicle Accident,"Sahara Desert, between Misurata and Subratah, Libya",MHub,,Northern Africa,2,32.451679657525, 14.591612250000
3352,44528,North Africa,30-Sep-16,2016,Sep,1.0,,1,,,,,Unknown,"Sabha, Libya",MHub,,Northern Africa,2,27.104462568818, 14.823972987500
3353,42882,Mediterranean,29-Sep-16,2016,Sep,7.0,20.0,27,3.0,,,,Drowning,"Off the coast of Bodrum, Mu?la, Turkey. Likely en route to Kos","IOM Turkey, AFP",Eastern Mediterranean,Uncategorized,4,37.031906900000, 27.421418000000
3354,42942,South Asia,29-Sep-16,2016,Sep,14.0,,14,11.0,,,,Vehicle Accident,Southeast Iran,AFP,,Southern Asia,1,27.379181800000, 58.537527200000
3355,42441,Mediterranean,28-Sep-16,2016,Sep,18.0,,18,,,,,Drowning,"Bodies found at Tobruk, Libya",IOM Libya,Central Mediterranean,Uncategorized,4,32.096425800000, 23.920516700000
3356,42708,US-Mexico Border,28-Sep-16,2016,Sep,1.0,,1,,,1.0,,Drowning,"Rio Grande, near Guerrero, Coahuila, Mexico",Radio Saltillo,Central America to US,Central America,3,27.133490800000, -103.434484000000
3357,43463,US-Mexico Border,27-Sep-16,2016,Sep,1.0,,1,,,,,Unknown (skeletal remains),Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.965203600000, -113.011894500000
3358,42705,US-Mexico Border,24-Sep-16,2016,Sep,,1.0,1,,,1.0,1.0,Presumed drowning,"Rio Grande near Km. 90 of Carretera 2 between Guerrero and Hidalgo, Coahuila, Mexico",Radio Zocalo,Central America to US,Central America,1,27.133490800000, -103.434484000000
3359,42711,Europe,24-Sep-16,2016,Sep,1.0,,1,,,1.0,,Hit by train,"Train tracks near port of Calais, France",AFP,Calais to United Kingdom,Western Europe,1,50.951880300000, 1.833936700000
3360,42832,Horn of Africa,23-Sep-16,2016,Sep,1.0,,1,,,1.0,,Suffocation,"Showran coast, Shabwa, Hadhramaut Governorate, Yemen",Society for Humanitarian Assistance,Horn Africa to Yemen,Western Asia,1,15.359741600000, 49.706400100000
3361,43459,US-Mexico Border,23-Sep-16,2016,Sep,1.0,,1,,,,,Unknown (skeletal remains),Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.965203600000, -113.011894500000
3362,43460,Sub-Saharan Africa,23-Sep-16,2016,Sep,1.0,,1,,,,,Sickness and lack of access to medicines,"Garisa, Kenya",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Eastern Africa,2,-0.459103400000, 39.631075800000
3363,43461,Horn of Africa,23-Sep-16,2016,Sep,1.0,,1,,,,,Sickness and lack of access to medicines,"Jowhar, Somalia",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Eastern Africa,2,2.776983200000, 45.499266400000
3364,43462,Horn of Africa,23-Sep-16,2016,Sep,1.0,,1,,,,,Sickness and lack of access to medicines,"Kismayo, Somalia",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Eastern Africa,2,-0.354097600000, 42.527818400000
3365,43457,US-Mexico Border,22-Sep-16,2016,Sep,1.0,,1,,,1.0,,Unknown (decomposed remains),Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.965203600000, -113.011894500000
3366,43458,US-Mexico Border,22-Sep-16,2016,Sep,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.965203600000, -113.011894500000
3367,42687,Central America,21-Sep-16,2016,Sep,1.0,,1,,,1.0,,Fall from train,"Train tracks at intersection on Calle de Sur 20 in Modelo, Rio Blanco, Veracruz, Mexico",La Prensa,Central America to US,Central America,1,18.268156600000, -95.896946100000
3368,42710,Middle East,21-Sep-16,2016,Sep,1.0,,1,,,,,Plane stowaway,"King Abdulaziz International Airport, Jeddah, Saudi Arabia",Today.ng,,Western Asia,1,21.668882700000, 39.153842500000
3369,42722,Caribbean,21-Sep-16,2016,Sep,5.0,15.0,20,3.0,2.0,3.0,,Drowning,"Unknown location between Cuba and the Florida Keys, US. Bodies found in various locations.",FL Keys News,,Uncategorized,3,24.713256300000, -81.119485200000
3370,42774,Central America,21-Sep-16,2016,Sep,1.0,,1,,1.0,,,Unknown,"Puente El Nancite, Sota Caballos, Cárdenas, Rivas, Nicaragua",Stereo Romance,Central America to US,Central America,1,11.197166100000, -85.514037700000
3371,42847,Central America,21-Sep-16,2016,Sep,1.0,,1,,,1.0,,Sickness and lack of access to medicines,"Migrant camp near La Cruz, Costa Rica, on border with Nicaragua",Confidencial,Central America to US,Central America,3,11.097036200000, -85.683011600000
3372,42874,Mediterranean,21-Sep-16,2016,Sep,204.0,84.0,288,162.0,10.0,31.0,1.0,Drowning,"12 km (7.5 m) off the coast of Burg Rashid, Egypt",UNHCR; IOM Italy,Central Mediterranean,Uncategorized,4,31.473281800000, 30.323640200000
3373,43455,North Africa,21-Sep-16,2016,Sep,7.0,,7,,,,,Sickness and lack of access to medicines,"Shimaliya Province, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,19.402255200000, 27.905378900000
3374,43456,US-Mexico Border,21-Sep-16,2016,Sep,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.965203600000, -113.011894500000
3375,42702,Mediterranean,20-Sep-16,2016,Sep,1.0,,1,14.0,,,,Dehydration,"Off the coast of Sidi Mechreg, Tunisia",ANSAmed,Central Mediterranean,Uncategorized,1,37.162570000000, 9.121454400000
3376,43449,US-Mexico Border,20-Sep-16,2016,Sep,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.965203600000, -113.011894500000
3377,43450,US-Mexico Border,20-Sep-16,2016,Sep,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.965203600000, -113.011894500000
3378,43451,US-Mexico Border,20-Sep-16,2016,Sep,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.965203600000, -113.011894500000
3379,43452,North Africa,20-Sep-16,2016,Sep,2.0,,2,,,,,Sickness and lack of access to medicines,"Al Qadarif, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,14.031672200000, 35.341772300000
3380,43453,North Africa,20-Sep-16,2016,Sep,3.0,,3,,,,,Sickness and lack of access to medicines,"In north Sinai Desert, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,29.500153200000, 33.997908800000
3381,43454,North Africa,20-Sep-16,2016,Sep,1.0,,1,,,,,Sickness and lack of access to medicines,"Tunduma, Tanzania",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Eastern Africa,2,-9.309564800000, 32.768947900000
3382,42692,Europe,19-Sep-16,2016,Sep,1.0,,1,,,1.0,,Stabbed,"Abandoned ABEX factory, Patras, Greece",IOM Greece,Western Balkans,Southern Europe,4,38.249009200000, 21.710586400000
3383,42719,US-Mexico Border,19-Sep-16,2016,Sep,1.0,,1,,,1.0,,Drowning,"Rio Grande, south of Eagle Pass, Maverick County, Texas",La Rancherita del Aire,Central America to US,Northern America,1,28.637673500000, -100.528216300000
3384,43442,North Africa,19-Sep-16,2016,Sep,2.0,,2,,,,,Sickness and lack of access to medicines,"Khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,15.501534100000, 32.502556100000
3385,43443,North Africa,19-Sep-16,2016,Sep,2.0,,2,,,,,Sickness and lack of access to medicines,"Al Qadarif, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,14.031672200000, 35.341772300000
3386,43444,North Africa,19-Sep-16,2016,Sep,1.0,,1,,,,,Sickness and lack of access to medicines,"Kessala, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,15.455814400000, 36.378757100000
3387,43445,North Africa,19-Sep-16,2016,Sep,2.0,,2,,,,,Sickness and lack of access to medicines,"Small mountain cave near to Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,21.906769500000, 30.822252900000
3388,43446,North Africa,19-Sep-16,2016,Sep,1.0,,1,,,,,Sickness and lack of access to medicines,"Atbara, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,17.692227100000, 33.976249200000
3389,43447,US-Mexico Border,19-Sep-16,2016,Sep,25.0,,25,,,,,Mixed,"Webb County  jurisdiction, Texas",Webb County Office of the Medical Examiner- Dr Corinne Stern,Central America to US,Northern America,5,27.715087300000, -99.907901900000
3390,43448,US-Mexico Border,19-Sep-16,2016,Sep,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.965203600000, -113.011894500000
3391,43440,US-Mexico Border,17-Sep-16,2016,Sep,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.965203600000, -113.011894500000
3392,43441,Horn of Africa,17-Sep-16,2016,Sep,1.0,,1,,,,,Sickness and lack of access to medicines,"Azezo, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Eastern Africa,2,12.556153900000, 37.413339500000
3393,42700,South America,16-Sep-16,2016,Sep,8.0,,8,,,,,Mixed,"Gulf of Uraba, Colombia, near border with Panama",EFE,,Uncategorized,1,8.697457600000, -77.311269500000
3394,42861,Europe,16-Sep-16,2016,Sep,1.0,,1,,,1.0,1.0,Hit by vehicle,"N216, Port access ramp, Calais, France",The Independent,Calais to United Kingdom,Western Europe,3,50.951880300000, 1.833936700000
3395,42944,US-Mexico Border,16-Sep-16,2016,Sep,1.0,,1,,,1.0,,Unknown,"Between Hidalgo, Coahuila, Mexico and the US border",Elbuscapersonas David Nostas (via Facebook),Central America to US,Central America,2,27.792175400000, -99.870759400000
3396,43439,Horn of Africa,16-Sep-16,2016,Sep,2.0,,2,,,,,Sickness and lack of access to medicines,"Near Hargeisa, Somalia",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Eastern Africa,2,9.548898100000, 44.029334600000
3397,42691,Mediterranean,15-Sep-16,2016,Sep,1.0,,1,750.0,,,,Drowning,Unspecified location between North Africa and Italy,IOM Italy,Central Mediterranean,Uncategorized,4,38.960724200000, 10.904485400000
3398,43438,Horn of Africa,15-Sep-16,2016,Sep,1.0,,1,,,,,Sickness and lack of access to medicines,"Ali Sebih town, Djibouti",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Eastern Africa,2,11.149609200000, 42.699289700000
3399,42703,Mediterranean,14-Sep-16,2016,Sep,5.0,,5,164.0,4.0,1.0,,Unknown,"Unspecified location northwest of Tripoli, Libya","AFP, Newstalk.com",Central Mediterranean,Uncategorized,3,33.368631500000, 12.111977800000
3400,43437,US-Mexico Border,14-Sep-16,2016,Sep,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.965203600000, -113.011894500000
3401,43435,US-Mexico Border,13-Sep-16,2016,Sep,1.0,,1,,,1.0,,Presumed hyperthermia,Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.965203600000, -113.011894500000
3402,43436,US-Mexico Border,13-Sep-16,2016,Sep,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.965203600000, -113.011894500000
3403,42699,Central America,12-Sep-16,2016,Sep,1.0,,1,,,1.0,,Respiratory illness,"Darien Gap, Meteti, Panama, close to the border with Colombia",El Siglo,Central America to US,Central America,1,7.781119400000, -77.932556400000
3404,43433,US-Mexico Border,12-Sep-16,2016,Sep,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.965203600000, -113.011894500000
3405,43434,US-Mexico Border,12-Sep-16,2016,Sep,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.965203600000, -113.011894500000
3406,42704,US-Mexico Border,11-Sep-16,2016,Sep,1.0,,1,,,1.0,,Drowning,"Rio Grande near Km. 90 of Carretera 2 between Guerrero and Hidalgo, Coahuila, Mexico",Radio Zocalo,Central America to US,Central America,1,27.133490800000, -103.434484000000
3407,42873,Europe,11-Sep-16,2016,Sep,6.0,,6,4.0,,3.0,4.0,Drowning,"Danube River, near village of Archar, Bulgaria","Reuters, IOM Bulgaria",Western Balkans,Eastern Europe,4,43.808594700000, 22.904275000000
3408,43432,US-Mexico Border,11-Sep-16,2016,Sep,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.965203600000, -113.011894500000
3409,42701,US-Mexico Border,10-Sep-16,2016,Sep,1.0,,1,,,1.0,,Drowning,"Rio Grande, at Nuevo Laredo, Tamaulipas, Mexico",Lider Web,Central America to US,Central America,1,27.453141600000, -99.614852500000
3410,42706,Europe,10-Sep-16,2016,Sep,1.0,,1,,,,,Unknown,"Informal migrant camp outside Mogul, Huelva, Spain",OK Diario,,Southern Europe,1,37.261167000000, -6.955912500000
3411,43430,North Africa,9-Sep-16,2016,Sep,1.0,,1,,,,,Sickness and lack of access to medicines,"Desert near to Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,23.459686000000, 30.665449400000
3412,43431,North Africa,9-Sep-16,2016,Sep,1.0,,1,,,,,Sickness and lack of access to medicines,"Desert near Abou Hammad, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,30.543372500000, 31.577752900000
3413,42683,Central America,8-Sep-16,2016,Sep,1.0,,1,,,1.0,,Cardiac arrest,"Edge of a  road, outside Tapanatepec, Oaxaca, Mexico",La Tribuna,Central America to US,Central America,1,16.355192100000, -94.191749400000
3414,42698,South America,8-Sep-16,2016,Sep,2.0,,2,,1.0,1.0,,"Violence, Rape","Matuntugo, Gulf of Uraba, Colombia (Darien Gap)",Cuba Debate,Darien Gap,South America,3,8.576006700000, -77.516048300000
3415,42707,US-Mexico Border,8-Sep-16,2016,Sep,1.0,,1,,,1.0,,Drowning,"Rio Grande, at Nuevo Laredo, Tamaulipas, Mexico",Lider Web,Central America to US,Central America,1,27.453141600000, -99.614852500000
3416,42986,Mediterranean,7-Sep-16,2016,Sep,4.0,,4,,,,,Presumed drowning,"Bodies found on shore of Az Zawiya, Libya",IOM Libya,Central Mediterranean,Uncategorized,4,32.802807600000, 12.702760600000
3417,43428,US-Mexico Border,7-Sep-16,2016,Sep,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.965203600000, -113.011894500000
3418,43429,US-Mexico Border,7-Sep-16,2016,Sep,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.965203600000, -113.011894500000
3419,42845,Europe,6-Sep-16,2016,Sep,1.0,,1,,,1.0,,Accident (non-vehicle),"Viaduct in the A8 motorway, near St Agnes, Menton, France, at the Italy-France border",Open Migration,Italy to France,Western Europe,4,43.801315700000, 7.457541700000
3420,43427,US-Mexico Border,6-Sep-16,2016,Sep,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.965203600000, -113.011894500000
3421,42665,Mediterranean,5-Sep-16,2016,Sep,7.0,,7,,,,,Unknown,Unspecified location between North Africa and Italy,"IOM Italy, Reuters, AFP",Central Mediterranean,Uncategorized,4,38.960724200000, 10.904485400000
3422,42666,Mediterranean,5-Sep-16,2016,Sep,1.0,,1,,,,,Unknown,Unspecified location between North Africa and Italy,"IOM Italy, Reuters, AFP",Central Mediterranean,Uncategorized,4,38.960724200000, 10.904485400000
3423,42667,Mediterranean,5-Sep-16,2016,Sep,7.0,,7,,,,,Unknown,Unspecified location between North Africa and Italy,"IOM Italy, Reuters, AFP",Central Mediterranean,Uncategorized,4,38.960724200000, 10.904485400000
3424,42985,Mediterranean,5-Sep-16,2016,Sep,5.0,,5,250.0,,,,Presumed drowning,"Bodies found on shore of Surman, Libya",IOM Libya,Central Mediterranean,Uncategorized,4,32.804517100000, 12.539645100000
3425,42678,US-Mexico Border,3-Sep-16,2016,Sep,1.0,,1,,,1.0,,Drowning,"Rio Grande, ejido Purisima, at Cuidad Acuña, Coahuila, Mexico",La Rancherita del Aire,Central America to US,Central America,1,27.133490800000, -103.434484000000
3426,42807,US-Mexico Border,3-Sep-16,2016,Sep,1.0,,1,,,,,Unknown,"1610 East Paisano Drive, El Paso, El Paso County, Texas",Desaparecidos y sin reclamar en la frontera via Facebook,Central America to US,Northern America,4,31.763625400000, -106.369565200000
3427,42936,US-Mexico Border,3-Sep-16,2016,Sep,1.0,,1,,,1.0,,Unknown,"Desert, southern California",KPBS,Central America to US,Northern America,1,35.221091100000, -119.634285300000
3428,42664,Mediterranean,2-Sep-16,2016,Sep,3.0,,3,931.0,,,,Unknown,Channel of Sicily ,Dire,Central Mediterranean,Uncategorized,1,37.093073700000, 11.861018900000
3429,42696,Central America,2-Sep-16,2016,Sep,3.0,,3,,,,1.0,Unknown,"Banks of river in Darien Jungle, on border with Colombia",EFE,Central America to US,Central America,1,7.514102000000, -77.992193600000
3430,42697,US-Mexico Border,2-Sep-16,2016,Sep,1.0,,1,,,1.0,,Hit by vehicle,"Caborca, Sonora, Mexico",Nocitas Anotao,Central America to US,Central America,3,30.722230900000, -112.176712400000
3431,43424,US-Mexico Border,2-Sep-16,2016,Sep,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.965203600000, -113.011894500000
3432,43425,US-Mexico Border,2-Sep-16,2016,Sep,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.965203600000, -113.011894500000
